session_id,index,elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,level_group,elapsed_time_diff
20110318124381970,883,1741831,cutscene_click,basic,13,,-251.85117,-211.50505,2.0,1.0,,I've got Wells's ID!,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,330
20110318124381970,884,1742195,cutscene_click,basic,13,,-251.85117,-211.50505,0.0,0.0,,What should we do next?,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,364
20110318124381970,885,1742680,cutscene_click,basic,13,,-249.06328,-214.29294,2.0,2.0,,I need to take the artifact upstairs. Why don't you investigate those scratch marks?,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,485
20110318124381970,886,1743112,cutscene_click,basic,13,,-246.2754,-217.08081,2.0,2.0,,Okay. I'll try.,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,432
20110318124381970,887,1743612,cutscene_click,basic,13,,-247.66934,-217.08081,1.0,0.0,,"Teddy, here I come!",seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,500
20110318124381970,888,1748294,navigate_click,undefined,14,,12.116337,-120.044876,228.0,70.0,,,gramps,tunic.historicalsociety.basement,text_fqid_None,13-22,4682
20110318124381970,889,1757141,person_click,basic,14,,-196.724,-226.60884,294.0,75.0,,I'll be in the collection room. Come find me when you're ready to check out the artifact.,gramps,tunic.historicalsociety.basement,tunic.historicalsociety.basement.gramps.seeyalater,13-22,8847
20110318124381970,890,1757744,person_click,basic,14,,-29.450819,-49.578533,120.0,127.0,,Good luck!,gramps,tunic.historicalsociety.basement,tunic.historicalsociety.basement.gramps.seeyalater,13-22,603
20110318124381970,891,1759010,navigate_click,undefined,14,,-191.14775,43.815407,116.0,67.0,,,tocage,tunic.historicalsociety.basement,text_fqid_None,13-22,1266
20110318124381970,892,1763479,navigate_click,undefined,14,,-1369.2471,-166.582,316.0,181.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,4469
20110318124381970,893,1764129,navigate_click,undefined,14,,-1350.0039,-167.67569,1.0,0.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,650
20110318124381970,894,1765445,navigate_click,undefined,14,,-1000.73035,-164.83038,178.0,3.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,1316
20110318124381970,895,1766462,navigate_click,undefined,14,,-1569.1366,8.96403,651.0,153.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,1017
20110318124381970,896,1768079,navigate_click,undefined,14,,-1134.6578,-160.75224,520.0,154.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,1617
20110318124381970,897,1769029,navigate_click,undefined,14,,-1045.5162,-188.31244,62.0,21.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,950
20110318124381970,898,1770478,navigate_click,undefined,14,,-674.2398,-240.00545,151.0,43.0,,,glasses,tunic.historicalsociety.cage,text_fqid_None,13-22,1449
20110318124381970,899,1772696,person_click,basic,14,,-775.0329,-166.7059,315.0,65.0,,I wonder whose glasses these are.,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.beforeteddy,13-22,2218
20110318124381970,900,1774610,navigate_click,undefined,14,,-685.9714,-257.51306,70.0,80.0,,,glasses,tunic.historicalsociety.cage,text_fqid_None,13-22,1914
20110318124381970,901,1775311,person_click,basic,14,,-844.64716,-117.90996,140.0,123.0,,I wonder whose glasses these are.,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.beforeteddy,13-22,701
20110318124381970,902,1775843,navigate_click,undefined,14,,-603.9798,-145.14967,212.0,24.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,532
20110318124381970,903,1776594,navigate_click,undefined,14,,-463.64374,-167.53436,37.0,22.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,751
20110318124381970,904,1777310,navigate_click,undefined,14,,-326.20694,-168.04176,0.0,0.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,716
20110318124381970,905,1778293,navigate_click,undefined,14,,-112.11411,-36.615143,33.0,116.0,,,lockeddoor,tunic.historicalsociety.cage,text_fqid_None,13-22,983
20110318124381970,906,1779977,observation_click,basic,14,,-85.13447,-151.64691,148.0,106.0,,It's locked!,lockeddoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.lockeddoor,13-22,1684
20110318124381970,907,1781494,navigate_click,undefined,14,,46.357258,-126.3861,105.0,22.0,,,teddy,tunic.historicalsociety.cage,text_fqid_None,13-22,1517
20110318124381970,908,1782793,person_click,basic,14,,18.832067,-114.472145,25.0,12.0,,Teddy!!!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,1299
20110318124381970,909,1783846,person_click,basic,14,,25.71625,-121.443665,6.0,6.0,,\u00f0\u0178\u02dc\u00ad,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,1053
20110318124381970,910,1785195,person_click,basic,14,,-185.3795,-155.51869,186.0,30.0,,Hang on. I'll get you out of there!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,1349
20110318124381970,911,1787294,navigate_click,undefined,15,,-679.0975,-255.39978,435.0,88.0,,,glasses,tunic.historicalsociety.cage,text_fqid_None,13-22,2099
20110318124381970,912,1790162,person_click,basic,15,,-698.1789,-248.39804,512.0,11.0,,Whoever lost these glasses probably took Teddy!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,13-22,2868
20110318124381970,913,1790846,person_click,basic,15,,-712.7267,-248.4233,0.0,0.0,,How can I find out whose glasses these are?,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,13-22,684
20110318124381970,914,1791821,person_click,basic,15,,-716.302,-248.4295,0.0,0.0,,Oh! There was a staff directory in the entryway!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,13-22,975
20110318124381970,915,1791812,person_click,basic,15,,-717.578,-248.43172,0.0,0.0,,I'll go look at everyone's pictures!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,13-22,0
20110318124381970,916,1792451,navigate_click,undefined,15,,-718.125,-248.43266,0.0,0.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,639
20110318124381970,917,1793463,navigate_click,undefined,15,,-534.7516,-177.87172,123.0,65.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,1012
20110318124381970,918,1794193,navigate_click,undefined,15,,-354.8371,-181.83531,62.0,6.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,730
20110318124381970,919,1794759,navigate_click,undefined,15,,-91.45222,-170.90704,115.0,9.0,,,lockeddoor,tunic.historicalsociety.cage,text_fqid_None,13-22,566
20110318124381970,920,1795226,navigate_click,undefined,15,,49.45365,-168.72212,0.0,1.0,,,teddy,tunic.historicalsociety.cage,text_fqid_None,13-22,467
20110318124381970,921,1796660,person_click,basic,15,,63.864845,-132.94577,145.0,30.0,,Teddy!!!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,1434
20110318124381970,922,1797127,person_click,basic,15,,71.940315,-132.87436,0.0,0.0,,\u00f0\u0178\u02dc\u00ad,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,467
20110318124381970,923,1797610,person_click,basic,15,,75.458725,-132.84325,0.0,0.0,,Hang on. I'll get you out of there!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,483
20110318124381970,924,1798065,navigate_click,undefined,15,,76.74464,-132.83188,0.0,0.0,,,teddy,tunic.historicalsociety.cage,text_fqid_None,13-22,455
20110318124381970,925,1800131,person_click,basic,15,,-281.95663,-139.63217,317.0,6.0,,Teddy!!!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,2066
20110318124381970,926,1801276,person_click,basic,15,,-564.46716,-267.8847,249.0,113.0,,\u00f0\u0178\u02dc\u00ad,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,1145
20110318124381970,927,1801993,person_click,basic,15,,-472.53082,-232.70012,81.0,31.0,,Hang on. I'll get you out of there!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,717
20110318124381970,928,1802526,navigate_click,undefined,15,,-478.20523,-228.16017,5.0,4.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,533
20110318124381970,929,1804167,notebook_click,open,15,4.0,-929.3766,-324.10153,152.0,78.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,1641
20110318124381970,930,1807864,notebook_click,prev,15,4.0,-978.48145,-349.69724,4.0,22.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,3697
20110318124381970,931,1808818,notebook_click,prev,15,3.0,-979.65765,-348.56284,1.0,1.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,954
20110318124381970,932,1809465,notebook_click,prev,15,2.0,-979.6638,-348.56293,0.0,0.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,647
20110318124381970,933,1810552,notebook_click,prev,15,1.0,-979.66614,-348.56296,0.0,0.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,1087
20110318124381970,934,1811814,notebook_click,basic,15,0.0,-953.56177,-61.41144,23.0,253.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,1262
20110318124381970,935,1814012,notebook_click,close,15,0.0,-72.8125,296.10922,776.0,315.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,2198
20110318124381970,936,1816862,navigate_click,undefined,15,,-785.58386,-145.40042,628.0,389.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,2850
20110318124381970,937,1817821,navigate_click,undefined,15,,-973.1916,-169.63007,110.0,24.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,959
20110318124381970,938,1818294,navigate_click,undefined,15,,-1237.342,-168.63144,0.0,0.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,473
20110318124381970,939,1818711,navigate_click,undefined,15,,-1355.4146,-168.49117,0.0,0.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,417
20110318124381970,940,1819078,navigate_click,undefined,15,,-1458.1522,-168.42493,0.0,0.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,367
20110318124381970,941,1819428,navigate_click,undefined,15,,-1550.2562,-168.38959,0.0,0.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,350
20110318124381970,942,1819877,navigate_click,undefined,15,,-1655.6212,-168.36584,0.0,0.0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,449
20110318124381970,943,1820961,navigate_click,undefined,15,,-1879.2303,-34.419785,74.0,118.0,,,tobasement,tunic.historicalsociety.cage,text_fqid_None,13-22,1084
20110318124381970,944,1824148,navigate_click,undefined,15,,-556.91345,3.3997214,90.0,32.0,,,toentry,tunic.historicalsociety.basement,text_fqid_None,13-22,3187
20110318124381970,945,1826276,navigate_click,undefined,15,,949.00183,72.65386,688.0,30.0,,,tomap,tunic.historicalsociety.entry,text_fqid_None,13-22,2128
20110318124381970,946,1827471,map_hover,basic,15,,,,,,718.0,,tomap,tunic.historicalsociety.entry,text_fqid_None,13-22,1195
20110318124381970,947,1827731,map_hover,basic,15,,,,,,37.0,,tunic.capitol_2,tunic.historicalsociety.entry,text_fqid_None,13-22,260
20110318124381970,948,1827797,map_hover,basic,15,,,,,,33.0,,tunic.library,tunic.historicalsociety.entry,text_fqid_None,13-22,66
20110318124381970,949,1830247,map_hover,basic,15,,,,,,18.0,,tunic.historicalsociety,tunic.historicalsociety.entry,text_fqid_None,13-22,2450
20110318124381970,950,1831214,map_hover,basic,15,,,,,,618.0,,tunic.drycleaner,tunic.historicalsociety.entry,text_fqid_None,13-22,967
20110318124381970,951,1832151,map_hover,basic,15,,,,,,80.0,,tunic.kohlcenter,tunic.historicalsociety.entry,text_fqid_None,13-22,937
20110318124381970,952,1832115,map_click,undefined,15,,301.35254,36.829865,,,,,tunic.library,tunic.historicalsociety.entry,text_fqid_None,13-22,0
20110318124381970,953,1833461,navigate_click,undefined,15,,-401.03818,125.9995,87.0,74.0,,,worker,tunic.library.frontdesk,text_fqid_None,13-22,1346
20110318124381970,954,1835876,person_click,basic,15,,-282.05093,243.61784,90.0,90.0,,It's such a nice fall day.,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.preflag,13-22,2415
20110318124381970,955,1836431,navigate_click,undefined,15,,-274.9538,243.61964,0.0,0.0,,,fqid_None,tunic.library.frontdesk,text_fqid_None,13-22,555
20110318124381970,956,1837311,navigate_click,undefined,15,,-715.1381,1.2573943,322.0,186.0,,,fqid_None,tunic.library.frontdesk,text_fqid_None,13-22,880
20110318124381970,957,1839461,navigate_click,undefined,15,,-404.7739,-161.62112,391.0,125.0,,,fqid_None,tunic.library.frontdesk,text_fqid_None,13-22,2150
20110318124381970,958,1841059,notebook_click,open,15,0.0,-770.4573,-339.63422,357.0,133.0,,,fqid_None,tunic.library.frontdesk,text_fqid_None,13-22,1598
20110318124381970,959,1845651,notebook_click,next,15,0.0,280.20572,-390.95877,790.0,39.0,,,fqid_None,tunic.library.frontdesk,text_fqid_None,13-22,4592
20110318124381970,960,1847130,notebook_click,next,15,1.0,280.21362,-390.95898,0.0,0.0,,,fqid_None,tunic.library.frontdesk,text_fqid_None,13-22,1479
20110318124381970,961,1847742,notebook_click,next,15,2.0,280.21384,-390.95898,0.0,0.0,,,fqid_None,tunic.library.frontdesk,text_fqid_None,13-22,612
20110318124381970,962,1849181,notebook_click,next,15,3.0,280.21396,-390.95898,0.0,0.0,,,fqid_None,tunic.library.frontdesk,text_fqid_None,13-22,1439
20110318124381970,963,1851260,notebook_click,close,15,4.0,269.7897,316.5865,8.0,543.0,,,fqid_None,tunic.library.frontdesk,text_fqid_None,13-22,2079
20110318124381970,964,1852525,navigate_click,undefined,15,,-741.3618,1.2531431,776.0,242.0,,,fqid_None,tunic.library.frontdesk,text_fqid_None,13-22,1265
20110318124381970,965,1855475,navigate_click,undefined,15,,-849.8187,128.91702,25.0,94.0,,,toentry,tunic.library.frontdesk,text_fqid_None,13-22,2950
20110318124381970,966,1856076,map_hover,basic,15,,,,,,299.0,,toentry,tunic.library.frontdesk,text_fqid_None,13-22,601
20110318124381970,967,1857426,map_click,undefined,15,,-650.06244,-134.25856,,,,,tunic.kohlcenter,tunic.library.frontdesk,text_fqid_None,13-22,1350
20110318124381970,968,1858644,navigate_click,undefined,15,,-395.97382,-53.0,352.0,50.0,,,fqid_None,tunic.kohlcenter.halloffame,text_fqid_None,13-22,1218
20110318124381970,969,1859261,navigate_click,undefined,15,,-332.5408,-86.0,32.0,33.0,,,fqid_None,tunic.kohlcenter.halloffame,text_fqid_None,13-22,617
20110318124381970,970,1859812,navigate_click,undefined,15,,-238.75647,-90.0,15.0,4.0,,,fqid_None,tunic.kohlcenter.halloffame,text_fqid_None,13-22,551
20110318124381970,971,1860228,navigate_click,undefined,15,,-669.85205,53.0,517.0,143.0,,,fqid_None,tunic.kohlcenter.halloffame,text_fqid_None,13-22,416
20110318124381970,972,1860695,navigate_click,undefined,15,,-702.92645,-68.0,66.0,121.0,,,fqid_None,tunic.kohlcenter.halloffame,text_fqid_None,13-22,467
20110318124381970,973,1862243,navigate_click,undefined,15,,-923.5082,37.0,63.0,105.0,,,toentry,tunic.kohlcenter.halloffame,text_fqid_None,13-22,1548
20110318124381970,974,1863115,map_hover,basic,15,,,,,,437.0,,toentry,tunic.kohlcenter.halloffame,text_fqid_None,13-22,872
20110318124381970,975,1863513,map_hover,basic,15,,,,,,67.0,,tunic.library,tunic.kohlcenter.halloffame,text_fqid_None,13-22,398
