session_id,index,elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,level_group,elapsed_time_diff
2.00903124312732E+016,536,856744,navigate_click,undefined,13,,133.87375,-121.67573,91,11,,,fqid_None,tunic.historicalsociety.basement,text_fqid_None,13-22,917
2.00903124312732E+016,537,857378,navigate_click,undefined,13,,16.13455,-118.87588,73,2,,,gramps,tunic.historicalsociety.basement,text_fqid_None,13-22,634
2.00903124312732E+016,538,858662,person_click,basic,13,,43.89716,-137.90247,3,9,,We'll find Teddy.,gramps,tunic.historicalsociety.basement,tunic.historicalsociety.basement.gramps.whatdo,13-22,1284
2.00903124312732E+016,539,860233,person_click,basic,13,,-188.07515,-56.386898,170,59,,We just have to keep our eyes open!,gramps,tunic.historicalsociety.basement,tunic.historicalsociety.basement.gramps.whatdo,13-22,1571
2.00903124312732E+016,540,860094,navigate_click,undefined,13,,-187.41074,-42.54414,0,10,,,seescratches,tunic.historicalsociety.basement,text_fqid_None,13-22,0
2.00903124312732E+016,541,862227,cutscene_click,basic,13,,-171.76506,3.9168687,111,32,,"Hey, look at those scratches!",seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,2133
2.00903124312732E+016,542,863077,cutscene_click,basic,13,,-174.55295,3.9168687,2,0,,The kidnapper probably took Teddy on the elevator!,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,850
2.00903124312732E+016,543,863796,cutscene_click,basic,13,,-175.94688,3.9168687,1,0,,"You're right, Jo!",seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,719
2.00903124312732E+016,544,864626,cutscene_click,basic,13,,-175.94688,3.9168687,0,0,,Why isn't the button working?,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,830
2.00903124312732E+016,545,865343,cutscene_click,basic,13,,-175.94688,3.9168687,0,0,,We'll need a key card.,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,717
2.00903124312732E+016,546,866028,cutscene_click,basic,13,,-173.159,-5.840707,2,7,,"I had one, but Teddy chewed it up.",seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,685
2.00903124312732E+016,547,866727,cutscene_click,basic,13,,-181.52264,-7.2346463,6,1,,I've got Wells's ID!,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,699
2.00903124312732E+016,548,867360,cutscene_click,basic,13,,-181.52264,-7.2346463,0,0,,What should we do next?,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,633
2.00903124312732E+016,549,868293,cutscene_click,basic,13,,-181.52264,-4.4467673,0,2,,I need to take the artifact upstairs. Why don't you investigate those scratch marks?,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,933
2.00903124312732E+016,550,868946,cutscene_click,basic,13,,-181.52264,-3.052828,0,1,,Okay. I'll try.,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,653
2.00903124312732E+016,551,869823,cutscene_click,basic,13,,-182.91658,-1.6588888,1,1,,"Teddy, here I come!",seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,13-22,877
2.00903124312732E+016,552,870294,navigate_click,undefined,14,,-232.47289,-2.979941,3,1,,,tocage,tunic.historicalsociety.basement,text_fqid_None,13-22,471
2.00903124312732E+016,553,872860,navigate_click,undefined,14,,-1595.1094,-68.97318,14,60,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,2566
2.00903124312732E+016,554,873843,navigate_click,undefined,14,,-1284.5675,-330.26563,234,233,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,983
2.00903124312732E+016,555,874327,navigate_click,undefined,14,,-1228.5206,-246.90202,9,77,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,484
2.00903124312732E+016,556,874844,navigate_click,undefined,14,,-1138.9739,-232.67645,6,16,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,517
2.00903124312732E+016,557,875410,navigate_click,undefined,14,,-992.2968,-228.01237,36,5,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,566
2.00903124312732E+016,558,875911,navigate_click,undefined,14,,-835.8446,-219.07545,60,8,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,501
2.00903124312732E+016,559,876860,navigate_click,undefined,14,,-654.67883,-243.63997,2,22,,,glasses,tunic.historicalsociety.cage,text_fqid_None,13-22,949
2.00903124312732E+016,560,877826,person_click,basic,14,,-641.85046,-235.18831,72,6,,I wonder whose glasses these are.,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.beforeteddy,13-22,966
2.00903124312732E+016,561,878962,navigate_click,undefined,14,,-477.33072,-162.22173,128,64,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,1136
2.00903124312732E+016,562,879476,navigate_click,undefined,14,,-386.71753,-162.03156,23,1,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,514
2.00903124312732E+016,563,879994,navigate_click,undefined,14,,-231.95326,-160.28717,11,1,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,518
2.00903124312732E+016,564,881177,navigate_click,undefined,14,,45.57095,-101.93634,26,51,,,teddy,tunic.historicalsociety.cage,text_fqid_None,13-22,1183
2.00903124312732E+016,565,881960,person_click,basic,14,,87.172516,-112.10118,35,11,,Teddy!!!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,783
2.00903124312732E+016,566,882426,person_click,basic,14,,103.36553,-111.616554,0,0,,Hang on. I'll get you out of there!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,466
2.00903124312732E+016,567,883044,navigate_click,undefined,15,,112.51044,-110.24184,1,1,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,618
2.00903124312732E+016,568,884242,navigate_click,undefined,15,,-661.38586,-241.93861,685,117,,,glasses,tunic.historicalsociety.cage,text_fqid_None,13-22,1198
2.00903124312732E+016,569,886660,person_click,basic,15,,-644.9163,-175.69586,520,64,,Whoever lost these glasses probably took Teddy!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,13-22,2418
2.00903124312732E+016,570,887627,person_click,basic,15,,-467.7571,-176.91249,190,1,,How can I find out whose glasses these are?,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,13-22,967
2.00903124312732E+016,571,888476,person_click,basic,15,,-442.23315,-166.71088,28,9,,Oh! There was a staff directory in the entryway!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,13-22,849
2.00903124312732E+016,572,890213,person_click,basic,15,,-1049.776,-208.70847,534,37,,I'll go look at everyone's pictures!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,13-22,1737
2.00903124312732E+016,573,890375,navigate_click,undefined,15,,-622.0505,-201.8989,377,6,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,162
2.00903124312732E+016,574,890793,navigate_click,undefined,15,,-516.0199,-180.71309,56,19,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,418
2.00903124312732E+016,575,891410,navigate_click,undefined,15,,-379.69992,-179.93997,3,0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,617
2.00903124312732E+016,576,891825,navigate_click,undefined,15,,-235.64548,-174.00764,48,5,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,415
2.00903124312732E+016,577,892658,navigate_click,undefined,15,,-13.232098,-154.18228,7,17,,,teddy,tunic.historicalsociety.cage,text_fqid_None,13-22,833
2.00903124312732E+016,578,893659,person_click,basic,15,,-100.696884,-159.73227,180,8,,Teddy!!!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,1001
2.00903124312732E+016,579,894309,person_click,basic,15,,-378.91724,-120.58227,260,34,,Hang on. I'll get you out of there!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,13-22,650
2.00903124312732E+016,580,894714,navigate_click,undefined,15,,-375.07916,-120.4548,0,0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,405
2.00903124312732E+016,581,895075,navigate_click,undefined,15,,-583.9857,-110.07469,152,9,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,361
2.00903124312732E+016,582,895441,navigate_click,undefined,15,,-751.57275,-118.64344,69,8,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,366
2.00903124312732E+016,583,896009,navigate_click,undefined,15,,-959.64014,-158.46889,23,35,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,568
2.00903124312732E+016,584,896823,navigate_click,undefined,15,,-1191.8264,-135.42381,47,22,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,814
2.00903124312732E+016,585,896908,navigate_click,undefined,15,,-1297.1592,-129.61497,22,5,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,85
2.00903124312732E+016,586,897376,navigate_click,undefined,15,,-1447.1316,-133.7184,0,4,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,468
2.00903124312732E+016,587,897825,navigate_click,undefined,15,,-1577.7456,-132.58633,1,1,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,449
2.00903124312732E+016,588,898275,navigate_click,undefined,15,,-1693.7292,-131.40482,0,1,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,450
2.00903124312732E+016,589,898775,navigate_click,undefined,15,,-1801.9705,-129.05266,1,2,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,500
2.00903124312732E+016,590,899208,navigate_click,undefined,15,,-1873.6831,-122.10451,0,6,,,tobasement,tunic.historicalsociety.cage,text_fqid_None,13-22,433
2.00903124312732E+016,591,901213,navigate_click,undefined,15,,-628.00433,45.217903,44,142,,,toentry,tunic.historicalsociety.basement,text_fqid_None,13-22,2005
2.00903124312732E+016,592,902158,navigate_click,undefined,15,,167.38725,128.01823,259,34,,,tostacks,tunic.historicalsociety.entry,text_fqid_None,13-22,945
2.00903124312732E+016,593,902909,navigate_click,undefined,15,,-116.076096,43.99416,133,49,,,fqid_None,tunic.historicalsociety.entry,text_fqid_None,13-22,751
2.00903124312732E+016,594,904043,navigate_click,undefined,15,,-379.1329,207.95454,86,99,,,directory,tunic.historicalsociety.entry,text_fqid_None,13-22,1134
2.00903124312732E+016,595,904875,object_hover,basic,15,,,,,,917,,directory,tunic.historicalsociety.entry,text_fqid_None,13-22,832
2.00903124312732E+016,596,907873,object_hover,undefined,15,,,,,,716,,directory.closeup.archivist,tunic.historicalsociety.entry,text_fqid_None,13-22,2998
2.00903124312732E+016,597,909078,object_click,basic,15,,-269.33682,-360.49094,,,,,directory.closeup.archivist,tunic.historicalsociety.entry,text_fqid_None,13-22,1205
2.00903124312732E+016,598,909809,notification_click,basic,15,,-269.36514,-360.49088,0,0,,Those are the same glasses!,fqid_None,tunic.historicalsociety.entry,tunic.historicalsociety.entry.directory.closeup.archivist,13-22,731
2.00903124312732E+016,599,910274,notification_click,basic,15,,-269.3709,-360.49088,0,0,,The archivist must've taken Teddy!,fqid_None,tunic.historicalsociety.entry,tunic.historicalsociety.entry.directory.closeup.archivist,13-22,465
2.00903124312732E+016,600,910909,object_click,basic,15,,-171.67203,-326.29523,60,21,,,directory.closeup.archivist,tunic.historicalsociety.entry,text_fqid_None,13-22,635
2.00903124312732E+016,601,912192,notification_click,basic,15,,478.04385,426.0088,399,462,,Those are the same glasses!,fqid_None,tunic.historicalsociety.entry,tunic.historicalsociety.entry.directory.closeup.archivist,13-22,1283
2.00903124312732E+016,602,912976,notification_click,basic,15,,481.30048,460.2044,2,21,,The archivist must've taken Teddy!,fqid_None,tunic.historicalsociety.entry,tunic.historicalsociety.entry.directory.closeup.archivist,13-22,784
2.00903124312732E+016,603,913192,object_hover,undefined,15,,,,,,4750,,directory.closeup.archivist,tunic.historicalsociety.entry,text_fqid_None,13-22,216
2.00903124312732E+016,604,914363,object_click,close,15,,414.53754,473.23132,,,,,directory,tunic.historicalsociety.entry,text_fqid_None,13-22,1171
2.00903124312732E+016,605,914292,navigate_click,undefined,15,,287.52518,173.61241,78,184,,,tostacks,tunic.historicalsociety.entry,text_fqid_None,13-22,0
2.00903124312732E+016,606,916807,navigate_click,undefined,15,,-16,102.56545,316,13,,,tofrontdesk,tunic.historicalsociety.stacks,text_fqid_None,13-22,2515
2.00903124312732E+016,607,919375,navigate_click,undefined,15,,-45.211227,-24,48,144,,,key,tunic.historicalsociety.frontdesk,text_fqid_None,13-22,2568
2.00903124312732E+016,608,920474,observation_click,basic,15,,-49.42434,-23,2,1,,Yes! It's the key for Teddy's cage!,key,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.key,13-22,1099
2.00903124312732E+016,609,922640,navigate_click,undefined,16,,-21.772589,-329,28,306,,,tostacks,tunic.historicalsociety.frontdesk,text_fqid_None,13-22,2166
2.00903124312732E+016,610,923991,navigate_click,undefined,16,,-17.518034,-298.24442,1,29,,,toentry,tunic.historicalsociety.stacks,text_fqid_None,13-22,1351
2.00903124312732E+016,611,926041,navigate_click,undefined,16,,547.6322,46.80943,267,334,,,tobasement,tunic.historicalsociety.entry,text_fqid_None,13-22,2050
2.00903124312732E+016,612,928407,navigate_click,undefined,16,,-239.02615,-81.23403,315,83,,,tocage,tunic.historicalsociety.basement,text_fqid_None,13-22,2366
2.00903124312732E+016,613,929490,navigate_click,undefined,16,,-1588.2994,-65.56822,1,3,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,1083
2.00903124312732E+016,614,929908,navigate_click,undefined,16,,-1460.0745,-150.0107,106,76,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,418
2.00903124312732E+016,615,930291,navigate_click,undefined,16,,-1144.6482,-149.62407,257,1,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,383
2.00903124312732E+016,616,930807,navigate_click,undefined,16,,-1052.031,-156.10925,30,5,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,516
2.00903124312732E+016,617,931273,navigate_click,undefined,16,,-972.53674,-161.24063,1,4,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,466
2.00903124312732E+016,618,931674,navigate_click,undefined,16,,-844.43195,-162.81808,38,1,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,401
2.00903124312732E+016,619,932072,navigate_click,undefined,16,,-732.05646,-163.10065,11,0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,398
2.00903124312732E+016,620,932523,navigate_click,undefined,16,,-603.8097,-163.26204,0,0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,451
2.00903124312732E+016,621,932891,navigate_click,undefined,16,,-488.43408,-163.33014,0,0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,368
2.00903124312732E+016,622,933274,navigate_click,undefined,16,,-358.85742,-163.36894,0,0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,383
2.00903124312732E+016,623,933657,navigate_click,undefined,16,,-221.57216,-163.38979,0,0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,383
2.00903124312732E+016,624,934206,navigate_click,undefined,16,,-75.09325,-29.475521,51,118,,,unlockdoor,tunic.historicalsociety.cage,text_fqid_None,13-22,549
2.00903124312732E+016,625,934972,cutscene_click,basic,16,,59.660892,-8.039821,84,16,,I found the key!,unlockdoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.unlockdoor,13-22,766
2.00903124312732E+016,626,935523,cutscene_click,basic,16,,107.18875,-9.542977,4,2,,"Come on, let's get out of here!",unlockdoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.unlockdoor,13-22,551
2.00903124312732E+016,627,936039,cutscene_click,basic,16,,124.419014,-9.272508,1,0,,Here's your scarf back!,unlockdoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.unlockdoor,13-22,516
2.00903124312732E+016,628,937075,navigate_click,undefined,16,,-282.85608,-152.61559,299,127,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,1036
2.00903124312732E+016,629,938023,navigate_click,undefined,16,,-448.2806,-138.9945,93,14,,,confrontation,tunic.historicalsociety.cage,text_fqid_None,13-22,948
2.00903124312732E+016,630,938090,cutscene_click,basic,16,,-812.9037,-152.95029,143,13,,undefined,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,67
2.00903124312732E+016,631,938693,cutscene_click,basic,16,,-943.7316,-152.47841,1,0,,undefined,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,603
2.00903124312732E+016,632,940353,cutscene_click,basic,16,,-1029.7705,-147.62129,1,4,,Hey!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,1660
2.00903124312732E+016,633,940172,cutscene_click,basic,16,,-1036.8336,-144.18237,2,3,,What are you doing down here?,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,0
2.00903124312732E+016,634,940991,cutscene_click,basic,16,,-1039.6808,-140.76292,1,3,,And how did that badger get free?,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,819
2.00903124312732E+016,635,941639,cutscene_click,basic,16,,-1041.6187,-137.35506,1,3,,I'm here to rescue my friend!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,648
2.00903124312732E+016,636,942439,cutscene_click,basic,16,,-1223.0614,-127.23006,1,2,,What's going on here?,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,800
2.00903124312732E+016,637,942989,cutscene_click,basic,16,,-1251.8739,-124.59265,5,1,,"Thanks for coming, Boss.",confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,550
2.00903124312732E+016,638,943623,cutscene_click,basic,16,,-1264.3901,-122.86295,1,1,,I told you!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,634
2.00903124312732E+016,639,944205,cutscene_click,basic,16,,-1268.4923,-122.68424,0,0,,I captured a badger in our museum!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,582
2.00903124312732E+016,640,945189,cutscene_click,basic,16,,-1272.5597,-120.33597,2,2,,He's been eating my lunch every day this week!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,984
2.00903124312732E+016,641,945788,cutscene_click,basic,16,,-1272.7976,-118.05563,0,2,,He has??,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,599
2.00903124312732E+016,642,946388,cutscene_click,basic,16,,-1274.0121,-115.782196,1,2,,"I've seen him eating homework and important papers, too.",confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,600
2.00903124312732E+016,643,947355,cutscene_click,basic,16,,-1277.4501,-115.780754,3,0,,"Jolie- keep your badger under control, or he'll have to go.",confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,967
2.00903124312732E+016,644,948005,cutscene_click,basic,16,,-1277.4548,-113.510574,0,2,,"And you, Frank-",confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,650
2.00903124312732E+016,645,948671,cutscene_click,basic,16,,-1277.4563,-111.24054,0,2,,You can't just steal Jolie's pet.,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,666
2.00903124312732E+016,646,949422,cutscene_click,basic,16,,-1279.7267,-107.83556,2,3,,Ugh. Fine.,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,751
2.00903124312732E+016,647,950489,cutscene_click,basic,16,,-1268.377,-82.86586,10,22,,"Alright, Jolie. Back to work.",confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,1067
2.00903124312732E+016,648,951822,cutscene_click,basic,16,,-1026.6249,104.40687,213,165,,Your grampa is waiting for you in the collection room.,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,1333
2.00903124312732E+016,649,952655,cutscene_click,basic,16,,-956.3077,-139.59538,219,208,,"Come on, Teddy. Let's go help Gramps!",confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,833
2.00903124312732E+016,650,953488,cutscene_click,basic,16,,-780.7131,-105.07297,91,32,,Let's go help Gramps!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,13-22,833
2.00903124312732E+016,651,954138,navigate_click,undefined,17,,-1137.6896,-150.81609,98,40,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,650
2.00903124312732E+016,652,954843,navigate_click,undefined,17,,-1239.6742,-153.68266,0,1,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,705
2.00903124312732E+016,653,955005,navigate_click,undefined,17,,-1364.0154,-140.12355,0,13,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,162
2.00903124312732E+016,654,956003,navigate_click,undefined,17,,-1531.0437,-171.81006,13,28,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,998
2.00903124312732E+016,655,955988,navigate_click,undefined,17,,-1630.7196,-173.01062,0,0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,0
2.00903124312732E+016,656,956388,navigate_click,undefined,17,,-1712.0996,-173.72086,0,0,,,fqid_None,tunic.historicalsociety.cage,text_fqid_None,13-22,400
2.00903124312732E+016,657,956971,navigate_click,undefined,17,,-1830.6251,-135.60088,36,34,,,tobasement,tunic.historicalsociety.cage,text_fqid_None,13-22,583
2.00903124312732E+016,658,963375,cutscene_click,basic,17,,70.359276,319.82397,498,348,,undefined,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,13-22,6404
2.00903124312732E+016,659,965389,cutscene_click,basic,17,,-131.76193,138.61185,145,130,,undefined,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,13-22,2014
2.00903124312732E+016,660,966840,cutscene_click,basic,17,,-272.5498,159.52094,101,15,,undefined,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,13-22,1451
2.00903124312732E+016,661,970157,cutscene_click,basic,17,,-113.640724,-42.600277,114,145,,undefined,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,13-22,3317
2.00903124312732E+016,662,972958,cutscene_click,basic,17,,-306.00436,-226.60028,138,132,,undefined,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,13-22,2801
2.00903124312732E+016,663,974091,cutscene_click,basic,17,,383.99564,-439.87302,495,153,,undefined,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,13-22,1133
2.00903124312732E+016,664,981939,cutscene_click,basic,17,,-498.368,-92.7821,633,249,,Gramps must be up in the collection room.,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,13-22,7848
2.00903124312732E+016,665,982921,cutscene_click,basic,17,,-494.1862,-95.56998,3,2,,Let's go find him!,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,13-22,982
